position,rank,team,salary,fetch_name,followers,username,full_name,profile_pic_url,is_verified,is_private,id,name
SG,368,Memphis Grizzlies,1312611,Andrew Harrison,185911,drewroc5,Andrew Harrison,https://scontent-lga3-1.cdninstagram.com/vp/63bb283c3dc8a798cf6b191c738a332b/5B6A0AE4/t51.2885-19/s150x150/12960154_230599283997488_1807058869_a.jpg,true,false,48653403,Andrew Harrison
SG,369,San Antonio Spurs,1312611,Bryn Forbes,60461,brynforbes,,https://scontent-lga3-1.cdninstagram.com/vp/abb227775e279edefdb83505a42c3ba7/5B651FDC/t51.2885-19/s150x150/20226167_1951301018485890_9930003043057664_a.jpg,true,false,28222547,Bryn Forbes
SG,370,Charlotte Hornets,1312611,Treveon Graham,10492,fr8train21,Treveon Graham,https://scontent-lga3-1.cdninstagram.com/vp/7ab98beecc4c57fb9e3b0a17dabc1b2d/5B6F68E8/t51.2885-19/s150x150/19985680_1713784855589640_6369148728569233408_a.jpg,true,false,20337018,Treveon Graham
C,371,Los Angeles Lakers,1312611,Stephen Zimmerman,16291,stephenzimmerman,Stephen Zimmerman,https://scontent-lga3-1.cdninstagram.com/vp/0ad2892a748c835fc82e970ebfa34177/5B54A2E1/t51.2885-19/s150x150/20225850_733650263486023_7277178057020932096_a.jpg,true,false,270866892,Stephen Zimmerman
PF,372,Sacramento Kings,1312611,Skal Labissiere,95019,skal_lab,Skal Labissière,https://scontent-lga3-1.cdninstagram.com/vp/e077d0854e7e330f11ac6590503a1638/5B9D6391/t51.2885-19/s150x150/14718233_1603425836620941_6103543441268932608_a.jpg,true,false,276651839,Skal Labissiere
SF,373,Atlanta Hawks,1312611,Nicolas Brussino,122,nicolasbrussino,Nicolas Brussino,https://scontent-lga3-1.cdninstagram.com/vp/be26f6c1008b74e2f8742777a57053d9/5B68C96C/t51.2885-19/s150x150/14566565_252465135182280_1936985694505271296_a.jpg,false,false,4461768273,Nicolas Brussino
SG,374,Atlanta Hawks,1312611,Sheldon Mac,35,sheldon._.mac,Sheldon,https://scontent-lga3-1.cdninstagram.com/vp/111941817144ba6627e9e90708cfcd10/5B79D5D3/t51.2885-19/11380928_441100822730702_1885146657_a.jpg,false,false,2105721060,Sheldon Mac
PG,375,Atlanta Hawks,1312611,Isaiah Taylor,16407,zayctmd,Isaiah Taylor,https://scontent-lga3-1.cdninstagram.com/vp/5f37dad6e29c3c48089e566658fc76a1/5B57EC5A/t51.2885-19/s150x150/30077686_141733920000843_4765419725633093632_n.jpg,true,false,266802697,Isaiah Taylor
PF,376,Boston Celtics,1291892,Semi Ojeleye,40739,semiojeleye37,Semi Ojeleye,https://scontent-lga3-1.cdninstagram.com/vp/55485143e8305e8327906842ad890d9b/5B9C9C05/t51.2885-19/s150x150/23161795_122917065071499_1887809976823447552_n.jpg,true,false,6324952272,Semi Ojeleye
SF,377,San Antonio Spurs,1188840,Livio Jean-Charles,86,jcophelivio,Jean Charles Lefranc,https://scontent-lga3-1.cdninstagram.com/vp/7ad8b42a581107a87f1f71f752ac5117/5B659C4D/t51.2885-19/s150x150/15623800_1309077929163440_49359417728040960_a.jpg,false,true,4326764366,Livio Jean-Charles
PG,378,Sacramento Kings,1184385,Frank Mason III,2,frankmasoniii,Frank Mason III,https://instagram.fwlg1-1.fna.fbcdn.net/vp/f17e1275a70fc32e93cbf434ddc32bcd/5B6CCC7A/t51.2885-19/11906329_960233084022564_1448528159_a.jpg,false,false,2988493507,Frank Mason III
SF,379,Boston Celtics,1167333,Abdel Nader,36445,dulenader2,Abdel Nader,https://scontent-lga3-1.cdninstagram.com/vp/56f71bf46d417f531b7f856b24a538e8/5B5D25FF/t51.2885-19/s150x150/28434780_1813007569000313_6517038759106576384_n.jpg,true,false,235440443,Abdel Nader
SG,380,New York Knicks,1100000,Damyean Dotson,27788,wholeteamdot,Damyean Dotson,https://scontent-lga3-1.cdninstagram.com/vp/6ecff3221c19f2bfa0983eabe412d328/5B6DDEE0/t51.2885-19/s150x150/26073761_178958402706808_8850004151787061248_n.jpg,true,false,1359728079,Damyean Dotson
SG,381,Memphis Grizzlies,1050961,Tony Wroten,3,tony_wroten76,Tony Wroten,https://scontent-lga3-1.cdninstagram.com/vp/29c9b596808e0d9cd5db06d9a209bf7a/5B76BC2D/t51.2885-19/s150x150/12317893_914031055357914_212044648_a.jpg,false,false,2314892825,Tony Wroten
SG,382,Houston Rockets,1050961,Chris Johnson,189240,chrisjohnsontwo8,Chris,https://scontent-lga3-1.cdninstagram.com/vp/4c2a3d87123cc238020fa487ca306e0a/5B5AB738/t51.2885-19/s150x150/26153322_325767204585278_3367172695555833856_n.jpg,true,false,246178855,Chris Johnson
SG,383,Atlanta Hawks,1050961,John Jenkins,17228,jenkins6,John Jenkins,https://scontent-lga3-1.cdninstagram.com/vp/7bf1bf24f42f8da4408f1038f10c5f6a/5B5E4209/t51.2885-19/s150x150/17933858_622833517912025_8161701952879591424_a.jpg,true,false,46761165,John Jenkins
SF,384,Orlando Magic,1050000,Wesley Iwundu,16610,and1ref_,Wesley Iwundu,https://scontent-lga3-1.cdninstagram.com/vp/9fc4cba36d985c595b61b8321f72829e/5B6ACF9D/t51.2885-19/s150x150/21147336_1938364286434698_3170821732973936640_a.jpg,true,false,48425854,Wesley Iwundu
PF,385,Phoenix Suns,1015696,Anthony Bennett,116,_anthonybennett,Anthony Bennett,https://scontent-lga3-1.cdninstagram.com/vp/9d73258e4bab4934f6752e5802170a48/5B58FCAF/t51.2885-19/11248839_1465154967118996_1293479190_a.jpg,false,false,445303786,Anthony Bennett
PG,386,Houston Rockets,1015696,Andrew Goudelock,0,andrew_goudelock,Andrew Goudelock,https://instagram.ftse1-1.fna.fbcdn.net/vp/f17e1275a70fc32e93cbf434ddc32bcd/5B6CCC7A/t51.2885-19/11906329_960233084022564_1448528159_a.jpg,false,false,1725286536,Andrew Goudelock
PG,387,Phoenix Suns,997547,Isaiah Canaan,105982,da_future3,Isaiah Canaan,https://scontent-lga3-1.cdninstagram.com/vp/def826bf45afedbf27fcae26c99505f8/5B98C4D2/t51.2885-19/s150x150/25037000_1936038439990746_8717474345934389248_n.jpg,true,false,19959204,Isaiah Canaan
SF,389,LA Clippers,980431,Devyn Marble,21463,d_marble,Devyn Marble,https://scontent-lga3-1.cdninstagram.com/vp/0d69312fcbe33d19bdeb38ebde9267c7/5B9C332A/t51.2885-19/s150x150/18012171_258153924649939_2978633830652444672_a.jpg,false,false,14029525,Devyn Marble
PF,390,Philadelphia 76ers,980431,Elton Brand,117,elton_brand_7,Elton Brand,https://scontent-lga3-1.cdninstagram.com/vp/72f87d8ca2e179670a9d33e4422e8461/5B611372/t51.2885-19/11274304_1025078484170680_1352324688_a.jpg,false,false,1995745847,Elton Brand
SF,391,Oklahoma City Thunder,980431,Chris Wright,5028,chriswright_11,Chris Wright,https://scontent-lga3-1.cdninstagram.com/vp/d1ccddcc2560ca1ae5b29b31e5d243b2/5B6081A2/t51.2885-19/10632520_1544971812403147_727877428_a.jpg,true,false,33633732,Chris Wright
PF,392,New York Knicks,980431,Lou Amundson,2849,louamundson17,Louis Amundson,https://scontent-lga3-1.cdninstagram.com/vp/b95e190ae89d5274bf2deb49f6f51e92/5B7909BA/t51.2885-19/s150x150/26384914_1949240961992259_375335864852545536_n.jpg,true,false,33354505,Lou Amundson
C,393,Portland Trail Blazers,980431,Greg Stiemsma,6857,gregstiemsma,Greg Stiemsma,https://scontent-lga3-1.cdninstagram.com/vp/8884976f9236212f60c689416fdcca81/5B688EC0/t51.2885-19/s150x150/29404224_1611648418884176_7836574152638070784_n.jpg,false,false,210589063,Greg Stiemsma
C,394,Utah Jazz,980431,Henry Sims,3541,h_sims14,Henry Sims,https://scontent-lga3-1.cdninstagram.com/vp/c2724a46735c9ad7dfa43bfcf5a65e95/5B6671C5/t51.2885-19/s150x150/16464206_797645627067575_3770527780291215360_a.jpg,false,false,52769402,Henry Sims
PG,395,Sacramento Kings,980431,Jordan Farmar,121493,jrfarmar,JORDAN FARMAR,https://scontent-lga3-1.cdninstagram.com/vp/1741be2c00fb34d5514877fc5f02efc5/5B6A06AF/t51.2885-19/11348303_158049237861794_400770651_a.jpg,true,false,18646419,Jordan Farmar
PF,396,Denver Nuggets,980431,Jarnell Stokes,30424,jarnellstokes,Jarnell Stokes,https://scontent-lga3-1.cdninstagram.com/vp/34b6461d394ff753b51e155a22ec0bca/5B652654/t51.2885-19/s150x150/26278158_1995360734123097_8344662740735885312_n.jpg,true,false,145129706,Jarnell Stokes
PG,397,Atlanta Hawks,980431,Will Bynum,37904,12thrill,Will Robinson Bynum,https://scontent-lga3-1.cdninstagram.com/vp/5386004cad4e8b812a1eeb2b4cb717df/5B65E912/t51.2885-19/s150x150/18721903_287346961675997_5633342280107556864_a.jpg,true,false,291714444,Will Bynum
PF,398,Memphis Grizzlies,950000,Ivan Rabb,27171,young_ivee,Ivan Rabb,https://scontent-lga3-1.cdninstagram.com/vp/3591622e022910a6b21e8b48d61d7747/5B9C52D1/t51.2885-19/s150x150/23347821_148681899083414_4141708612177231872_n.jpg,true,false,16927546,Ivan Rabb
SF,399,Memphis Grizzlies,950000,Rade Zagorac,20513,zagorade,Rade Zagorac,https://scontent-lga3-1.cdninstagram.com/vp/a63e3acad6817017ca2c3da13041d0ed/5B54590A/t51.2885-19/s150x150/24175539_1234069460069983_8627768520823799808_n.jpg,true,false,314874889,Rade Zagorac
C,400,Indiana Pacers,950000,Ike Anigbogu,27222,ikepostrs_,Ike Anigbogu,https://scontent-lga3-1.cdninstagram.com/vp/b1477246ec8a39f3884541c93f71ac6c/5B9D490C/t51.2885-19/s150x150/22710335_1459076490874148_4823065565499228160_n.jpg,true,false,590911488,Ike Anigbogu
SF,401,New Orleans Pelicans,895197,Reggie Williams,914,reggiewilliams,Reggie Williams,https://scontent-lga3-1.cdninstagram.com/vp/ff1d00cc0bbc8a10e491862811b8547b/5B79544C/t51.2885-19/s150x150/28158052_202511033665306_7942019632729161728_n.jpg,false,false,4535566,Reggie Williams
SG,402,Memphis Grizzlies,874636,D.J. Stephens,89842,djstephens30,Dj Stephens,https://scontent-lga3-1.cdninstagram.com/vp/5cd32d444e6182fa6c4727d4d08c9cf2/5B60F48F/t51.2885-19/s150x150/29737254_2017644878474910_3663897095384858624_n.jpg,true,false,24763100,D.J. Stephens
SG,403,Memphis Grizzlies,874636,D.J. Kennedy,171,dj__kennedy,DJ Kennedy,https://scontent-lga3-1.cdninstagram.com/vp/6c54358f119093cfc7c01d0f6b5b1790/5B985F19/t51.2885-19/s150x150/27879323_899346223578487_8776877931231182848_n.jpg,false,true,7158525199,D.J. Kennedy
SF,404,Orlando Magic,874636,Branden Dawson,63535,bjdawson22,Branden Dawson,https://scontent-lga3-1.cdninstagram.com/vp/e1d38eb5f5393acaffce9556b641cdfd/5B603184/t51.2885-19/s150x150/11430196_1444474702528496_1212597291_a.jpg,true,false,174496672,Branden Dawson
PG,405,Melbourne United,874636,Casper Ware,17382,c_warejr,Casper Ware,https://scontent-lga3-1.cdninstagram.com/vp/051766d2b51826c8b4a6de54929deb89/5B55FB92/t51.2885-19/s150x150/23668377_132764277392760_380328463686434816_n.jpg,true,false,20301224,Casper Ware
SF,406,Milwaukee Bucks,874636,J.J. O'Brien,8082,jjobrien,JJ O'Brien,https://scontent-lga3-1.cdninstagram.com/vp/cb6c6907f6b1fbe11b70c43e3ba60f34/5B5BD64D/t51.2885-19/s150x150/28765457_773639859493875_6022468116716453888_n.jpg,false,false,422048,J.J. O'Brien
PF,407,Portland Trail Blazers,874636,Grant Jerrett,4412,grant_jerrett,Grant Jerrett,https://scontent-lga3-1.cdninstagram.com/vp/2a02262e33931ced962871c03d723330/5B6E8FAE/t51.2885-19/s150x150/26072890_2136130233329337_4663786196520927232_n.jpg,false,false,238842361,Grant Jerrett
PF,408,Charlotte Hornets,874636,Christian Wood,24258,chriswood_5,Christian Wood,https://scontent-lga3-1.cdninstagram.com/vp/bb8731ad63b13ac17144b6981660e25e/5B62D589/t51.2885-19/s150x150/19366973_120918318574225_5212473813387706368_n.jpg,true,false,39887738,Christian Wood
PF,409,Sacramento Kings,874636,Duje Dukan,30898,dujedukan,Duje Dukan,https://scontent-lga3-1.cdninstagram.com/vp/0e8f813139039177297093a84ac5b346/5B684FDB/t51.2885-19/s150x150/12407510_1689789824601556_840876428_a.jpg,false,false,19442826,Duje Dukan
PF,410,New Orleans Pelicans,874636,Cliff Alexander,38452,cliffalexander2,Cliff Alexander,https://scontent-lga3-1.cdninstagram.com/vp/54af3efdf54cc3f9461b87cf9e996851/5B6F40B2/t51.2885-19/s150x150/26154571_171302156971820_8279146334645125120_n.jpg,true,true,179640585,Cliff Alexander
SG,411,Houston Rockets,872854,Gerald Green,633713,g.green14,Gerald Green,https://scontent-lga3-1.cdninstagram.com/vp/58cf5c6e9450c5444379a3a0d43bf8c0/5B545A7E/t51.2885-19/s150x150/25038012_168532920429524_4143050085082595328_n.jpg,true,false,1551909641,Gerald Green
SG,412,Memphis Grizzlies,815615,Xavier Rathan-Mayes,51389,xrm22,Xavier Rathan-Mayes,https://scontent-lga3-1.cdninstagram.com/vp/139d1fc179e768efaf8ac355d7bb4934/5B77AAD7/t51.2885-19/s150x150/27893544_1991139364471365_2628128219710095360_n.jpg,true,false,176647188,Xavier Rathan-Mayes
SF,413,Memphis Grizzlies,815615,Dillon Brooks,52843,dillonbrooks24,Dillon Brooks,https://scontent-lga3-1.cdninstagram.com/vp/1c9eeefb49966f236e3eb4ea2abb80e0/5B5B6496/t51.2885-19/s150x150/15305864_338136086557562_5275176895640502272_a.jpg,true,false,284432571,Dillon Brooks
SG,414,Golden State Warriors,815615,Alex Hamilton,627,__alexhamilton__,Alex Hamilton,https://scontent-lga3-1.cdninstagram.com/vp/45f48a967e18aa9e2c73b680b62a3ddd/5B6465F3/t51.2885-19/s150x150/30085137_551009971950988_265837026555723776_n.jpg,false,true,500067591,Alex Hamilton
SG,415,Milwaukee Bucks,815615,Sterling Brown,866605,sterlingkbrown,Sterling Brown,https://scontent-lga3-1.cdninstagram.com/vp/28c0a48dcbb0f1f2b08f053a0d9cfd62/5B987BD0/t51.2885-19/s150x150/12107548_435142256681668_1990558656_a.jpg,true,false,2252696351,Sterling Brown
SF,416,Toronto Raptors,815615,Alfonzo McKinnie,11346,_alvo_,Alfonzo McKinnie,https://scontent-lga3-1.cdninstagram.com/vp/dea988ba29147b44a1d941b1f51fb307/5B6AD030/t51.2885-19/s150x150/27576973_477764175952260_9171996312369889280_n.jpg,true,false,15389336,Alfonzo McKinnie
SF,417,Charlotte Hornets,815615,Dwayne Bacon,204711,dbacon,Dwayne Bacon,https://scontent-lga3-1.cdninstagram.com/vp/2fdf6a3c79e1f587725feb73b2ae7d0c/5B63BD19/t51.2885-19/s150x150/30085179_187586435199656_1167775073474445312_n.jpg,true,false,29521977,Dwayne Bacon
PG,418,Charlotte Hornets,815615,T.J. Williams,1370,tj____williams,TJ Williams,https://scontent-lga3-1.cdninstagram.com/vp/00c7887cffc5cbae99eca96b80f3ac11/5B661B5D/t51.2885-19/s150x150/20687133_1718912648410606_3983826108297510912_a.jpg,false,true,1618811268,T.J. Williams
SG,419,Charlotte Hornets,815615,Terry Henderson,6226,t_henny3,Terry Henderson,https://scontent-lga3-1.cdninstagram.com/vp/ae7c41939a1d0dfe9f657b9f11445805/5B9D49DF/t51.2885-19/s150x150/24274857_291244494614109_500830844986851328_n.jpg,false,false,30861448,Terry Henderson
SF,420,Charlotte Hornets,815615,Luke Petrasek,670,lukepetrasek33,Luke Petrasek,https://scontent-lga3-1.cdninstagram.com/vp/4b279f39a28d0e6f60ae6a1428c9a081/5B621E90/t51.2885-19/s150x150/11363934_968164023297746_2089832787_a.jpg,false,false,1464922473,Luke Petrasek
SF,421,Utah Jazz,815615,Royce O'Neale,30655,rolls_royce00,Royce O'Neale,https://scontent-lga3-1.cdninstagram.com/vp/3c77e6ea2fd13834ab468545abb597ea/5B5B567A/t51.2885-19/s150x150/23347348_137643733658458_2728590652974563328_n.jpg,true,false,53247931,Royce O'Neale
PF,422,Boston Celtics,815615,Daniel Theis,67628,dtheis10,Daniel Theis,https://scontent-lga3-1.cdninstagram.com/vp/f42c865b4709892aab720492773f99a1/5B6D6730/t51.2885-19/s150x150/25014059_133167180699289_8275826329220284416_n.jpg,true,false,2251971129,Daniel Theis
SG,423,Boston Celtics,815615,L.J. Peak,12606,ljpeak1,LJ Peak,https://scontent-lga3-1.cdninstagram.com/vp/70e92e94550cc95e99a081a4b950619a/5B550E64/t51.2885-19/s150x150/28156791_171728850117066_7111112016944693248_n.jpg,false,false,188174820,L.J. Peak
SG,424,Atlanta Hawks,815615,Tyler Dorsey,50203,tylerdorsey5,Tyler Dorsey,https://scontent-lga3-1.cdninstagram.com/vp/c4a9a5764eb47f065f3a080bdc02e1ea/5B614F62/t51.2885-19/s150x150/25015643_198556140706510_2883286196631371776_n.jpg,true,false,186762077,Tyler Dorsey
SG,425,Atlanta Hawks,815615,Jordan Mathews,2655,underarmsecrets2,Jordan Mathews,https://scontent-lga3-1.cdninstagram.com/vp/56534699c4b708db9a1a5d3c3f5e7995/5B59114F/t51.2885-19/s150x150/26271989_171972050077111_7675829405242884096_n.jpg,false,false,3257672463,Jordan Mathews
PG,426,New York Knicks,784160,Trey Burke,364203,treyburke,Midwest ⭐️,https://scontent-lga3-1.cdninstagram.com/vp/5195574289723e1c65eaa0ad9d733d67/5B7AB4E3/t51.2885-19/s150x150/29401780_361553767682053_2915608505593364480_n.jpg,true,false,41940584,Trey Burke
SF,427,Indiana Pacers,778668,Alex Poythress,130384,alexthegreat22,Alex Poythress,https://scontent-lga3-1.cdninstagram.com/vp/2cd61f72a1faf48807bed43f254ce5b5/5B5866DD/t51.2885-19/s150x150/28427797_1613115598724815_2261412195306831872_n.jpg,true,false,20223024,Alex Poythress
PG,428,Detroit Pistons,748160,Dwight Buycks,343,dwightbuycks,Dwight Buycks,https://scontent-lga3-1.cdninstagram.com/vp/2a1ce1c99974682e347d56b2a5031bb1/5B9A2A4F/t51.2885-19/s150x150/28435742_185844128598428_5519783319031513088_n.jpg,false,false,6828711878,Dwight Buycks
PF,429,Atlanta Hawks,679919,Tyler Cavanaugh,3853,tycav34,Tyler Cavanaugh,https://scontent-lga3-1.cdninstagram.com/vp/aeb4442d410e2c339691ccd62daa54fd/5B9AB416/t51.2885-19/s150x150/18811976_1939926499569552_7727874418776473600_a.jpg,true,false,38092990,Tyler Cavanaugh
C,430,New Orleans Pelicans,592030,Emeka Okafor,470,emeka_okafor,Emeka Okafor,https://scontent-dfw5-1.cdninstagram.com/vp/f17e1275a70fc32e93cbf434ddc32bcd/5B6CCC7A/t51.2885-19/11906329_960233084022564_1448528159_a.jpg,false,false,183011215,Emeka Okafor
SG,431,Milwaukee Bucks,588120,DeAndre Liggins,33795,dliggs14,DeAndre Liggins,https://scontent-lga3-1.cdninstagram.com/vp/0154851d0765d26b484357bc301d9a8f/5B582B7E/t51.2885-19/s150x150/30086854_248309202407352_6095217647165636608_n.jpg,true,false,214369611,DeAndre Liggins
SG,432,Golden State Warriors,543471,Scott Wood,436,scott._.wood,Scott Wood,https://scontent-lga3-1.cdninstagram.com/vp/45495b9799e13b6018f2c6b44643afa9/5B58F187/t51.2885-19/s150x150/21984888_1575962059130553_3294669447121338368_n.jpg,false,false,2182736372,Scott Wood
SF,433,Toronto Raptors,543471,E.J. Singler,3179,ejsingler,EJ Singler,https://scontent-lga3-1.cdninstagram.com/vp/1be90b91085f6984fe615c0c842a1108/5B9B4132/t51.2885-19/s150x150/14032794_283703338675505_541538632_a.jpg,false,false,17556756,E.J. Singler
SG,434,Toronto Raptors,543471,Drew Crawford,3608,therealdrewski1,Drew Crawford,https://scontent-lga3-1.cdninstagram.com/vp/d3ca0e1a2a7f3b7c5f07f8c5f66e7991/5B694C81/t51.2885-19/s150x150/21690289_284538025364811_547629856616087552_n.jpg,true,false,25146995,Drew Crawford
SG,435,Toronto Raptors,543471,Brady Heslip,17082,heslip,Brady Heslip,https://scontent-lga3-1.cdninstagram.com/vp/de3aac4ce04b7b5aee72275403fb6d5e/5B694986/t51.2885-19/s150x150/21827864_120889925298299_4557694096218521600_n.jpg,false,true,52669865,Brady Heslip
G,436,Charlotte Hornets,543471,Rasheed Sulaimon,107,rasheedsulaimon,Rasheed Sulaimon,https://scontent-lga3-1.cdninstagram.com/vp/d0a760978a4f311704a1c29b7d4e16ea/5B6DE0B6/t51.2885-19/s150x150/18512822_1033597723439541_7896259041112883200_a.jpg,false,false,1683842618,Rasheed Sulaimon
G,437,Charlotte Hornets,543471,Andrew Andrews,103241,andrewschulz,Andrew "👑 HEZZY" Schulz,https://scontent-lga3-1.cdninstagram.com/vp/ebe63fbeb06db1c881e5f21c7780aa7a/5B589D89/t51.2885-19/s150x150/23595765_503774803322744_4680067966568497152_n.jpg,true,false,39836060,Andrew Andrews
PF,438,San Antonio Spurs,543471,Ryan Richards,359,its_ryanrichards,Ryan Richards,https://scontent-lga3-1.cdninstagram.com/vp/9f4b340b28bf002229377f13a13f8794/5B9B2BA5/t51.2885-19/s150x150/30076393_219611541924020_5175786911414878208_n.jpg,false,true,7015794722,Ryan Richards
SG,439,New York Knicks,543471,J.P. Tokoto,48015,_frenchtok,JP Tokoto,https://scontent-lga3-1.cdninstagram.com/vp/3f75f048ca308942b2d532259ec9e8bf/5B7046E5/t51.2885-19/s150x150/26187612_150742645646416_1342342966953377792_n.jpg,true,false,29993834,J.P. Tokoto
SF,440,New York Knicks,543471,Maurice Ndour,11926,toohotfidem_2,Maurice Daly Ndour,https://scontent-lga3-1.cdninstagram.com/vp/7ed8ec22681aed4fdfc1671aca7cbbc9/5B661EE5/t51.2885-19/s150x150/25025459_2009528285988478_7315171578239516672_n.jpg,false,false,2151069417,Maurice Ndour
PG,441,Sacramento Kings,543471,Isaiah Cousins,111,isaiahcousins11,Isaiah Cousins,https://scontent-lga3-1.cdninstagram.com/vp/b2d8c143803345d84fb249e60df8ef5a/5B5B6A83/t51.2885-19/s150x150/14287982_1131916233560148_190975699_a.jpg,false,false,3862565611,Isaiah Cousins
PF,442,Boston Celtics,543471,Jonathan Holmes,779,j_holmes10,Jonathan Holmes,https://scontent-lga3-1.cdninstagram.com/vp/98a27cf8194f9b1f598d0ed11af0dcc2/5B9C4382/t51.2885-19/s150x150/26286721_173029893456521_916672670962024448_n.jpg,true,true,349875247,Jonathan Holmes
PF,443,Atlanta Hawks,543471,Richard Solomon,3032,richxsolo3,Richard Solomon,https://scontent-lga3-1.cdninstagram.com/vp/58217f51e70a58f6b0e0ee0be86ea71f/5B5F6B06/t51.2885-19/s150x150/30085543_171488413570020_707255975484063744_n.jpg,true,false,2110885821,Richard Solomon
SG,444,Philadelphia 76ers,490461,Marco Belinelli,333408,mbeli21,Marco Belinelli,https://scontent-lga3-1.cdninstagram.com/vp/eaed634c204523613d9325aaefa8b431/5B65D678/t51.2885-19/s150x150/28765258_1912324332411831_7840724937881944064_n.jpg,true,false,257838811,Marco Belinelli
F,445,Memphis Grizzlies,490461,Brandan Wright,504809,bkw34,Brandan Wright,https://scontent-lga3-1.cdninstagram.com/vp/37b8647710907612340f6945d9443159/5B5F9BCA/t51.2885-19/11377984_796498767132481_477516017_a.jpg,true,false,19971960,Brandan Wright
SG,446,Utah Jazz,473835,Joe Johnson,59234,joejohnson247,JOE JOHNSON,https://scontent-lga3-1.cdninstagram.com/vp/3386a95b6529cdf4d6b545f41fbb7aa9/5B5E961D/t51.2885-19/s150x150/18950095_1992690950960757_2515614232767102976_a.jpg,true,false,443806955,Joe Johnson
PG,447,Memphis Grizzlies,379159,Toney Douglas,96,tdouglas_15,Toney Douglas,https://scontent-lga3-1.cdninstagram.com/vp/b427e6b52c5153e790cace15ff528d33/5B9843A1/t51.2885-19/11419111_850323695063319_202759184_a.jpg,false,false,280214011,Toney Douglas
SF,448,LA Clippers,375000,C.J. Williams,9608,c_will_21,CJ Williams,https://scontent-lga3-1.cdninstagram.com/vp/9203df40610eae1f91b30afecdf31c07/5B768C97/t51.2885-19/s150x150/24175423_308702436312135_4942885781438988288_n.jpg,true,false,42781651,C.J. Williams
PG,449,Minnesota Timberwolves,290951,Derrick Rose,6972,derrikroseofficial,Derrick Rose,https://scontent-lga3-1.cdninstagram.com/vp/39d3f3bdb5083be4b5c5f20425610ab1/5B9C9D5F/t51.2885-19/s150x150/11410522_641162199353095_1854293901_a.jpg,false,false,1932316806,Derrick Rose
SG,450,Atlanta Hawks,246956,Lamar Patterson,13240,lamarpatterson13,Lamar Patterson,https://scontent-lga3-1.cdninstagram.com/vp/6b204cdc5d5a0ff9ea2c6dbe5dd273d8/5B9BFBC1/t51.2885-19/s150x150/24845554_2172516266107424_3944712184730222592_n.jpg,true,false,404675271,Lamar Patterson
PG,451,Portland Trail Blazers,229892,Wade Baldwin IV,31671,_wadeiv,Wade Baldwin IV,https://scontent-lga3-1.cdninstagram.com/vp/692abaab6c67d36c7ea2d04953e11753/5B6C642A/t51.2885-19/s150x150/17437811_1053961758068584_8150431580737765376_a.jpg,true,false,41851837,Wade Baldwin IV
PG,452,Washington Wizards,224448,Ramon Sessions,438,ramonsessions07,Ramon Sessions,https://scontent-lga3-1.cdninstagram.com/vp/085a08d2ee3b0a1afd4874cfe130ffe7/5B6111A3/t51.2885-19/11887220_1477080979254803_1933439172_a.jpg,false,false,200611983,Ramon Sessions
SF,453,New York Knicks,222476,Troy Williams,36493,troywilliams_,Troy Williams,https://scontent-lga3-1.cdninstagram.com/vp/93fc59d16fc36633c08c84785310ad3f/5B9855AF/t51.2885-19/s150x150/29404375_167720447374128_3320800423287193600_n.jpg,true,false,2883431709,Troy Williams
PF,454,Cleveland Cavaliers,207722,Larry Sanders,45193,thereal_larrysanders,Theosis Grey,https://scontent-lga3-1.cdninstagram.com/vp/566cdd6b58bb65944304facd6a562563/5B6E95B4/t51.2885-19/s150x150/12599373_458512017666820_1090698336_a.jpg,true,false,1459246152,Larry Sanders
C,455,Sacramento Kings,185397,Georgios Papagiannis,101,georgiospapagiannis,Papagiannis Georgios,https://scontent-lga3-1.cdninstagram.com/vp/812b22669a11c10f9485263671a8ca8e/5B98D2FC/t51.2885-19/s150x150/13267423_1602559566722491_362392377_a.jpg,false,false,3263615918,Georgios Papagiannis
PG,456,Phoenix Suns,175000,Shaquille Harrison,5660,shaqharrison_3,Shaquille Harrison,https://scontent-lga3-1.cdninstagram.com/vp/e8c33f3f11b960d814ae8825537da2a8/5B54EB66/t51.2885-19/s150x150/28752861_999329550220486_340678085818974208_n.jpg,true,false,41929248,Shaquille Harrison
SF,457,Los Angeles Lakers,148318,Travis Wear,9965,traviswear,Travis Wear,https://scontent-lga3-1.cdninstagram.com/vp/9e500084d6ab4d7c5bc0de619962029c/5B5A1847/t51.2885-19/s150x150/29089721_205672556871997_2848433387427856384_n.jpg,true,false,55387063,Travis Wear
SG,458,Dallas Mavericks,133632,Antonius Cleveland,5463,ac_uno1,Antonius Cleveland,https://scontent-lga3-1.cdninstagram.com/vp/2d2d6acc66e72f0dc991fce60c86c311/5B575B1C/t51.2885-19/s150x150/28751911_2188553664699451_1441319882699309056_n.jpg,true,true,29758885,Antonius Cleveland
PG,459,Charlotte Hornets,121112,Ray McCallum,81546,raymac3,Ray McCallum,https://scontent-lga3-1.cdninstagram.com/vp/bbac3de96eba83a1380ae318542e719a/5B5D94A7/t51.2885-19/s150x150/25023559_383707595403173_1230279354576011264_n.jpg,true,true,16442378,Ray McCallum
